filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1_1_n.wav,0.46724826097488403,0.004493816755712032,3165.624033565474,2519.1750484546787,4857.188981302668,0.1286382047552167,-524.784423828125,61.740318298339844,37.11893081665039,31.5684871673584,13.162971496582031,28.701475143432617,-21.822649002075195,27.136423110961914,12.146071434020996,11.028951644897461,-2.7048676013946533,8.511122703552246,18.087617874145508,6.232959747314453,10.449864387512207,5.899277210235596,14.20090389251709,6.474719047546387,-4.696665287017822,24.29346466064453,n
1_2_n.wav,0.5881789922714233,0.004307132679969072,2957.6904710342656,2635.2635133606914,5125.118975572183,0.05703655526911469,-524.7689819335938,49.909793853759766,25.709970474243164,50.16966247558594,10.269883155822754,26.339147567749023,-18.677734375,17.432331085205078,18.87886619567871,5.463879108428955,7.707043170928955,-0.6120569109916687,18.109603881835938,9.029870986938477,-6.2603936195373535,18.0399112701416,11.448034286499023,7.213874816894531,9.192251205444336,23.62914276123047,n
1_3_n.wav,0.542596161365509,0.004728775937110186,3226.9171033227003,2705.352779234523,5641.763052356102,0.10211157516057312,-485.233642578125,61.566776275634766,24.92943572998047,20.91298484802246,5.884998321533203,40.6941032409668,-18.584238052368164,18.83376121520996,10.827898979187012,14.06662654876709,-12.956635475158691,7.309487342834473,35.35863494873047,1.8305548429489136,3.5706989765167236,12.68529987335205,-1.8720399141311646,6.887859344482422,2.510394334793091,21.24566650390625,n
1_4_d.wav,0.4945865273475647,0.003643536940217018,3536.2681046783773,2776.2419307899995,5999.81689453125,0.09611583891369048,-501.1704406738281,40.688838958740234,27.69796371459961,41.08065414428711,4.664896488189697,22.509559631347656,-6.41307258605957,23.726486206054688,0.0557301826775074,20.60523223876953,-2.601588487625122,7.773029327392578,13.827095985412598,-2.5749118328094482,8.955842018127441,18.50238800048828,9.694133758544922,5.564894199371338,0.8040079474449158,21.55648422241211,n
1_4_e.wav,0.46935975551605225,0.003755961311981082,3523.953840660346,2709.893708818828,6170.0011126763,0.1252020101631637,-464.0419006347656,32.6389045715332,9.000029563903809,50.093772888183594,9.350019454956055,22.72307014465332,-18.707319259643555,23.56777000427246,10.480652809143066,3.799915313720703,-1.522020697593689,13.987767219543457,5.987152576446533,6.647336483001709,3.011944532394409,13.761994361877441,9.032456398010254,5.6312336921691895,-0.19341851770877838,26.85738754272461,n
1_4_n.wav,0.5188433527946472,0.0044660246931016445,3130.928173872062,3070.516442170008,6331.374260633205,0.028498743503829322,-536.7422485351562,61.011940002441406,53.976776123046875,26.155292510986328,0.3305647373199463,26.642873764038086,-17.57358741760254,30.317962646484375,1.4871412515640259,14.864012718200684,4.533143997192383,5.4826579093933105,18.979310989379883,-2.7427494525909424,7.929472923278809,17.81511688232422,9.839946746826172,2.1556265354156494,15.551387786865234,11.772745132446289,n
1_5_d.wav,0.4617566764354706,0.004281923640519381,3247.2848796125877,2640.413735423111,5549.043112362132,0.1191473268995098,-484.2182922363281,44.819095611572266,11.037747383117676,41.57538986206055,21.697345733642578,24.443946838378906,-24.757089614868164,27.89275360107422,9.433586120605469,15.138458251953125,-7.053818225860596,4.014693260192871,22.54486846923828,2.6876230239868164,-0.0345078706741333,14.052257537841797,9.65628719329834,14.093524932861328,-4.405663013458252,17.666236877441406,n
1_5_e.wav,0.585131824016571,0.0034295814111828804,3075.902022944396,2933.916969800125,5905.020173457072,0.07242770583246347,-504.15240478515625,56.09823989868164,34.53977584838867,39.3886833190918,16.93355369567871,17.331884384155273,-19.296192169189453,17.749135971069336,18.409832000732422,-5.467929363250732,5.048603057861328,-2.0056166648864746,6.289992809295654,1.9322417974472046,4.269753456115723,17.721515655517578,17.262998580932617,6.524375915527344,-10.6499662399292,9.811745643615723,n
1_5_n.wav,0.5075666904449463,0.004547785967588425,3586.526690838465,3013.0377824541974,6127.408838364684,0.05477472694174757,-531.6751098632812,57.57099533081055,59.79325866699219,11.710548400878906,9.133983612060547,34.12147903442383,-13.41204833984375,25.404258728027344,2.3813390731811523,15.574939727783203,-2.4795734882354736,12.428812026977539,8.597800254821777,-5.6885247230529785,11.081315994262695,14.017020225524902,7.945727348327637,12.29006290435791,8.018080711364746,13.709291458129883,n
1_6_d.wav,0.5808748006820679,0.003676024731248617,3975.9622825706306,3271.4678601452406,7549.635420064587,0.0626243639091858,-519.8153076171875,44.94379806518555,63.35535430908203,12.859908103942871,4.664194583892822,30.225191116333008,-5.395411968231201,17.5658016204834,6.948443412780762,4.400728702545166,4.481795787811279,0.8711442947387695,9.704545974731445,17.464309692382812,2.622856855392456,22.49287986755371,1.2336844205856323,5.921940326690674,7.02650260925293,13.164925575256348,n
